,total_singscore,p_value
Cell Cycle,0.18298779061964598,9.999000099990002e-05
Phosphorylation (GO:0016310),0.18324556470609965,9.999000099990002e-05
Telomere Maintenance (GO:0000723),0.1837767851477886,9.999000099990002e-05
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123),0.18437515406586413,9.999000099990002e-05
Positive Regulation of Protein Binding (GO:0032092),0.1844578551642263,9.999000099990002e-05
FLT3 Signaling,0.1849406840900879,9.999000099990002e-05
Regulated Necrosis,0.18525640787345954,9.999000099990002e-05
NOD1 2 Signaling Pathway,0.18530662925735253,9.999000099990002e-05
Amyotrophic lateral sclerosis,0.18552936205073411,9.999000099990002e-05
Regulation of Cell Cycle Process (GO:0010564),0.1855573691657495,9.999000099990002e-05
TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors,0.18609002095409144,0.0110988901109889
Cellular Response to UV (GO:0034644),0.1867594638586536,9.999000099990002e-05
DNA Damage Response (GO:0006974),0.18696774411366068,9.999000099990002e-05
Peptidyl-Serine Modification (GO:0018209),0.186978617068424,9.999000099990002e-05
Signaling by the B Cell Receptor (BCR),0.18724614559032393,9.999000099990002e-05
Downstream TCR Signaling,0.187658005407629,9.999000099990002e-05
Nephrin Family Interactions,0.1876790162346943,0.0012998700129987
CD209 (DC-SIGN) Signaling,0.18796243364638632,0.0013998600139986002
Regulation of Microtubule-Based Process (GO:0032886),0.18806618461241198,9.999000099990002e-05
Positive Regulation of Lamellipodium Organization (GO:1902745),0.18829929193899775,0.00029997000299970003
"Cell Cycle, Mitotic",0.1884735584349989,9.999000099990002e-05
"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.18863153818953882,9.999000099990002e-05
Telomere Maintenance via Telomerase (GO:0007004),0.18870960528439396,0.0012998700129987
RNA-templated DNA Biosynthetic Process (GO:0006278),0.18870960528439396,0.0012998700129987
Interleukin-1 Family Signaling,0.18874234870953488,9.999000099990002e-05
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),0.188882959312204,9.999000099990002e-05
Signaling by Rho GTPases,0.18894138807776717,9.999000099990002e-05
ABC-family Proteins Mediated Transport,0.18985754430650204,9.999000099990002e-05
DNA Metabolic Process (GO:0006259),0.18990848257303095,9.999000099990002e-05
Telomere Organization (GO:0032200),0.1907355146557601,9.999000099990002e-05
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990),0.19118854753356573,9.999000099990002e-05
Sema3A PAK Dependent Axon Repulsion,0.19122029884869762,0.0027997200279972004
Fc Epsilon Receptor (FCERI) Signaling,0.19126141979739153,9.999000099990002e-05
Mitotic G2-G2 M Phases,0.19191832501599027,9.999000099990002e-05
Diabetic cardiomyopathy,0.19200566948066577,9.999000099990002e-05
Regulation of Signal Transduction by P53 Class Mediator (GO:1901796),0.19236341642358823,9.999000099990002e-05
Positive Regulation of Protein Metabolic Process (GO:0051247),0.19238616689750687,9.999000099990002e-05
Regulation of Centrosome Cycle (GO:0046605),0.1924756323341229,0.0006999300069993001
Nervous System Development,0.1925233579293122,9.999000099990002e-05
Response of Endothelial Cells to Shear Stress,0.19288743288743282,9.999000099990002e-05
Cellular Responses to Mechanical Stimuli,0.19288743288743282,9.999000099990002e-05
Regulation of Protein Binding (GO:0043393),0.19297871711633074,9.999000099990002e-05
Signaling by NTRKs,0.19398099424505455,9.999000099990002e-05
CTLA4 Inhibitory Signaling,0.1945283789301756,0.000999900009999
Yersinia infection,0.19480876988385143,9.999000099990002e-05
Protein Import Into Nucleus (GO:0006606),0.19485808261234938,9.999000099990002e-05
RHO GTPase Cycle,0.19499157033397785,9.999000099990002e-05
Axon Guidance,0.1952546602296138,9.999000099990002e-05
G2 M Transition,0.19602936475316257,9.999000099990002e-05
Positive Regulation of Lamellipodium Assembly (GO:0010592),0.19634106501143422,0.0006999300069993001
Positive Regulation of Cell-Substrate Junction Organization (GO:0150117),0.19673171745078577,0.0006999300069993001
Regulation of Receptor-Mediated Endocytosis (GO:0048259),0.19699817493394345,9.999000099990002e-05
Mitotic Recombination (GO:0006312),0.1970402122882221,0.0026997300269973002
Salmonella infection,0.19769342207607332,9.999000099990002e-05
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers,0.19817275041650906,9.999000099990002e-05
TP53 Regulates Transcription of Cell Cycle Genes,0.19851212556348663,9.999000099990002e-05
Transcriptional Regulation by TP53,0.19917798124427077,9.999000099990002e-05
Regulation of Signaling by CBL,0.1992757120370645,0.0006999300069993001
C-type Lectin Receptors (CLRs),0.19929398976005963,9.999000099990002e-05
"Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants",0.20006533278889338,0.0005999400059994001
Signaling by KIT in Disease,0.20006533278889338,0.0005999400059994001
Intracellular Protein Transport (GO:0006886),0.200167853646954,9.999000099990002e-05
EPHB-mediated Forward Signaling,0.20063066358727677,9.999000099990002e-05
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242),0.2008215818516247,9.999000099990002e-05
Regulation of Focal Adhesion Assembly (GO:0051893),0.2010972665926567,9.999000099990002e-05
Interleukin-37 Signaling,0.20163669208138157,0.0004999500049995
Programmed Cell Death,0.20168081085341438,9.999000099990002e-05
Negative Regulation of Endocytosis (GO:0045806),0.2018300083415805,9.999000099990002e-05
Positive Regulation of Rho Protein Signal Transduction (GO:0035025),0.20218991219113736,0.00019998000199980003
Late Endosomal Microautophagy,0.20289981565873216,9.999000099990002e-05
Signaling by VEGF,0.2031158720402727,9.999000099990002e-05
The Role of Nef in HIV-1 Replication and Disease Pathogenesis,0.2031638404892223,9.999000099990002e-05
Positive Regulation of Transcription by RNA Polymerase I (GO:0045943),0.20324150934519847,9.999000099990002e-05
Semaphorin Interactions,0.20378226691884804,9.999000099990002e-05
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),0.20434777709384755,9.999000099990002e-05
Regulation of TP53 Activity,0.2047244384642758,9.999000099990002e-05
Establishment of Protein Localization to Organelle (GO:0072594),0.20523733752007833,9.999000099990002e-05
DNA Conformation Change (GO:0071103),0.20552931089555004,0.0007999200079992001
Regulation of Cytokinesis (GO:0032465),0.20684650455927045,9.999000099990002e-05
Regulation of Microtubule Polymerization (GO:0031113),0.2070653302049983,9.999000099990002e-05
RNA Biosynthetic Process (GO:0032774),0.207879388755579,9.999000099990002e-05
Formation of the Beta-Catenin TCF Transactivating Complex,0.20855073358724108,9.999000099990002e-05
Positive Regulation of Microtubule Polymerization (GO:0031116),0.20951434539664127,9.999000099990002e-05
Rac Protein Signal Transduction (GO:0016601),0.20952419837770164,0.0006999300069993001
Telomere Maintenance via Recombination (GO:0000722),0.20954693877551023,0.007799220077992201
AURKA Activation by TPX2,0.21025588861949474,9.999000099990002e-05
MITF-M-regulated Melanocyte Development,0.21143080508911782,9.999000099990002e-05
Infectious Disease,0.21163015849336175,9.999000099990002e-05
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,0.2117091893139018,9.999000099990002e-05
Negative Regulation of Protein Binding (GO:0032091),0.2124993227707752,9.999000099990002e-05
Bladder cancer,0.21258810795405136,9.999000099990002e-05
ESR-mediated Signaling,0.2130378936863424,9.999000099990002e-05
ABC Transporter Disorders,0.2138461498505676,9.999000099990002e-05
VEGFA-VEGFR2 Pathway,0.21442358892438762,9.999000099990002e-05
Prostate cancer,0.2147611328437221,9.999000099990002e-05
KEAP1-NFE2L2 Pathway,0.21504850479398618,9.999000099990002e-05
Nuclear Events Mediated by NFE2L2,0.2154328376181589,9.999000099990002e-05
Cellular Response to Chemical Stress,0.21570152755494976,9.999000099990002e-05
UV Response Dn,0.21594241064507003,9.999000099990002e-05
Cortical Cytoskeleton Organization (GO:0030865),0.21772758842252649,9.999000099990002e-05
SUMOylation of DNA Replication Proteins,0.21848785793499592,9.999000099990002e-05
Regulation of Transcription by RNA Polymerase I (GO:0006356),0.21863153594771234,9.999000099990002e-05
Autophagy,0.2188468626986667,9.999000099990002e-05
mTORC1 Signaling,0.21892287124640064,9.999000099990002e-05
Response to Endoplasmic Reticulum Stress (GO:0034976),0.21919626259865832,9.999000099990002e-05
Cellular Component Maintenance (GO:0043954),0.21933177235434476,0.0046995300469953
Organelle Disassembly (GO:1903008),0.2193730817535282,9.999000099990002e-05
Signaling by ERBB2,0.21948160261651672,9.999000099990002e-05
Signaling by NTRK2 (TRKB),0.2198296986032835,9.999000099990002e-05
HIV Infection,0.22011909383842165,9.999000099990002e-05
Regulation of Rho Protein Signal Transduction (GO:0035023),0.22019299277258098,9.999000099990002e-05
Protein Localization to Nucleus (GO:0034504),0.2209722394922523,9.999000099990002e-05
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),0.22157763646796147,0.00029997000299970003
Import Into Nucleus (GO:0051170),0.22191532313064355,9.999000099990002e-05
Chromatin Organization (GO:0006325),0.22222717885171417,9.999000099990002e-05
Iron Uptake and Transport,0.22227058976598946,9.999000099990002e-05
Endometrial cancer,0.22357172673274017,9.999000099990002e-05
Shigellosis,0.22376431718992262,9.999000099990002e-05
Ferroptosis,0.224158436709623,9.999000099990002e-05
Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364),0.224587431036804,9.999000099990002e-05
Negative Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002862),0.2253077284232874,0.0005999400059994001
Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491),0.2258112386228729,9.999000099990002e-05
Negative Regulation of Receptor-Mediated Endocytosis (GO:0048261),0.22582860621900147,0.00019998000199980003
Cytoprotection by HMOX1,0.2259022771617848,9.999000099990002e-05
Pancreatic cancer,0.22596694424938502,9.999000099990002e-05
SUMO E3 Ligases SUMOylate Target Proteins,0.2265945966130809,9.999000099990002e-05
SARS-CoV Infections,0.2266806323163626,9.999000099990002e-05
SUMOylation,0.22791099597330022,9.999000099990002e-05
Coronavirus disease,0.22833659666618167,9.999000099990002e-05
Positive Regulation of Viral Genome Replication (GO:0045070),0.22866362458716027,9.999000099990002e-05
Mitotic Spindle,0.23076831651160246,9.999000099990002e-05
Response to Epidermal Growth Factor (GO:0070849),0.23089733115468403,9.999000099990002e-05
Viral Infection Pathways,0.2311074362073271,9.999000099990002e-05
Positive Regulation of Protein Localization to Nucleus (GO:1900182),0.23188613361704447,9.999000099990002e-05
Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters,0.23208962624618645,9.999000099990002e-05
SARS-CoV-1 Activates Modulates Innate Immune Responses,0.2321373109930528,9.999000099990002e-05
Regulation of PLK1 Activity at G2 M Transition,0.2333232085862934,9.999000099990002e-05
Regulation of Actomyosin Structure Organization (GO:0110020),0.23355293112814435,0.0013998600139986002
PI3K/AKT/mTOR  Signaling,0.2343030833051759,9.999000099990002e-05
Cellular Responses to Stimuli,0.23434627858839696,9.999000099990002e-05
Gene Expression (GO:0010467),0.2348927653507431,9.999000099990002e-05
Establishment of Protein Localization to Chromosome (GO:0070199),0.2358357852295886,0.0011998800119988001
Hepatocyte Growth Factor Receptor Signaling Pathway (GO:0048012),0.235852649907498,0.021897810218978103
Peptidyl-Serine Phosphorylation (GO:0018105),0.23719894080718817,9.999000099990002e-05
Signaling by CSF1 (M-CSF) in Myeloid Cells,0.23817320705436784,9.999000099990002e-05
Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002861),0.23981638360414792,0.00029997000299970003
Adherens junction,0.24066577039981285,9.999000099990002e-05
Cellular Responses to Stress,0.24169151763153818,9.999000099990002e-05
Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243),0.24195825719371422,9.999000099990002e-05
MAPK6 MAPK4 Signaling,0.24215822468400638,9.999000099990002e-05
MITF-M-dependent Gene Expression,0.24618940785513554,9.999000099990002e-05
APC C-mediated Degradation of Cell Cycle Proteins,0.24709887494303928,9.999000099990002e-05
Regulation of Mitotic Cell Cycle,0.24709887494303928,9.999000099990002e-05
Positive Regulation of Translation (GO:0045727),0.2471863990167964,9.999000099990002e-05
Sema4D in Semaphorin Signaling,0.24836471180810793,9.999000099990002e-05
Chromatin Remodeling (GO:0006338),0.24839173336744935,9.999000099990002e-05
Reelin-Mediated Signaling Pathway (GO:0038026),0.2486080421639334,0.008999100089991
Nef Mediated CD4 Down-regulation,0.2576561500891119,0.0022997700229977
Host Interactions of HIV Factors,0.2595917215641945,9.999000099990002e-05
DNA Topological Change (GO:0006265),0.2600415402545928,0.0020997900209979003
RHOH GTPase Cycle,0.2618495428895533,9.999000099990002e-05
APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,0.2683971116858178,9.999000099990002e-05
Macromolecule Biosynthetic Process (GO:0009059),0.2684812863442646,9.999000099990002e-05
Regulation of Translation (GO:0006417),0.2708852344474726,9.999000099990002e-05
Downregulation of ERBB2 ERBB3 Signaling,0.2746097638329339,9.999000099990002e-05
Sema4D Induced Cell Migration and Growth-Cone Collapse,0.27541649652919564,9.999000099990002e-05
Signaling by ERBB2 ECD Mutants,0.28628949946925775,9.999000099990002e-05
FBXL7 Down-Regulates AURKA During Mitotic Entry and in Early Mitosis,0.28674089383996204,9.999000099990002e-05
Chaperone Mediated Autophagy,0.2875839298110523,9.999000099990002e-05
SARS-CoV-1 Infection,0.2992753139243167,9.999000099990002e-05
Negative Regulation of Fibroblast Migration (GO:0010764),0.3065211181391553,0.007499250074992501
SARS-CoV-1-host Interactions,0.31642659507896176,9.999000099990002e-05
Regulation of Fibroblast Migration (GO:0010762),0.3236668027766435,9.999000099990002e-05
Constitutive Signaling by Overexpressed ERBB2,0.3261747232725639,9.999000099990002e-05
Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),0.334174332888041,9.999000099990002e-05
