GeneName	TPM	log2_TPM
FLVCR1	46.45287118	5.568423476467948
FLVCR1-DT	5.060509078	2.5994389840379606
FLVCR2	45.47761167	5.538464030075821
FLYWCH1	158.9924876	7.321860355
FLYWCH2	71.05700494999999	6.171066782267094
FMC1	12.89345222	3.7963332164988346
FMC1-LUC7L2	39.96799606	5.3564254203390345
FMN1	46.10729771	5.557878669743662
FMN2	0.241374416	0.3119383182378792
FMNL1	85.27467306	6.430865196396652
FMNL1-DT	3.459556366	2.1569001988438887
FMNL2	29.363021979000003	4.924243481725998
FMNL3	175.6645414	7.4648686930390555
FMO1	5.062892104	2.6000061482825774
FMO2	20.75238881	4.443101939040756
FMO3	8.83218862	3.297512592534051
FMO4	11.944073576000001	3.6942198082799926
FMO5	53.70791017	5.773677540951654
FMO6P	3.101413361	2.0361211530316305
FMO7P	0.439818208	0.5258866679360888
FMOD	51.119104902000004	5.703740402037183
FMR1	434.5474454	8.766686073821338
FMR1-AS1	3.351487224	2.1215085604995343
FMR1-IT1	10.88646967	3.5712483872747263
FN1	2650.426657	11.372553126387102
FN3K	37.47534627	5.265862405450304
FN3KRP	50.89054682	5.6973998337814615
FNBP1	126.16064802999999	6.990508463575308
FNBP1L	123.94757849999999	6.965179131856457
FNBP1P1	6.695549429	2.9440243324270075
FNBP4	122.5608435	6.949077815015204
FNDC1	7.270117770000001	3.0479078741347836
FNDC1-IT1	2.751572327	1.9074953723939425
FNDC10	18.36158192	4.275124926368821
FNDC11	4.147087673	2.3637563569227393
FNDC3A	162.8694655	7.356403245526759
FNDC3B	258.0641128	8.017165368111563
FNDC5	39.48831063	5.339433542734076
FNDC8	4.057907436	2.3385406346987154
FNDC9	12.39877422	3.7440291178207645
FNIP1	130.9483302	7.043829283534261
FNIP2	38.13124727	5.290249190380567
FNTA	203.134016	7.6733727967487235
FNTAP2	9.463722397	3.387324266582939
FNTB	65.40066468	6.053125778003642
FOCAD	158.5414032	7.317787061592099
FOCAD-AS1	5.080406957	2.604167885379016
FOLH1	9.722635424	3.4225876318260395
FOLR1	4.915765567999999	2.5645648819526725
FOLR2	6.853696003	2.9733717559553785
FOS	241.7871542	7.923548280739605
FOSB	18.72233023	4.301758113703221
FOSL1	7.212404919	3.037804762399198
FOSL1P1	23.28431373	4.601952811542788
FOSL2	56.33431438	5.8413269401271934
FOXA1	2378.027444	11.216156199129356
FOXA3	0.22432506600000002	0.2919866534907468
FOXC1	8.787346221	3.290917734925406
FOXC2	4.137931034	2.361187525199034
FOXCUT	1.082848839	1.0585581408003828
FOXD2	1.510574018	1.3280172598902107
FOXD2-AS1	10.76125947	3.5559706562376676
FOXD4	3.657978967	2.219704125106249
FOXD4L3	0.450856628	0.5369049609670179
FOXD4L5	0.321646832	0.4023367140681531
FOXE1	0.572737686	0.6532780663894677
FOXF2	1.658925017	1.410843093055841
FOXG1	0.572901747	0.6534285540701821
FOXH1	55.35082885	5.816364925572698
FOXI1	81.58030790000001	6.367725892488096
FOXJ1	1.831874618	1.5017573911292474
FOXJ2	32.45923042	5.064332358068561
FOXJ3	187.7165817	7.5600773818866704
FOXK1	51.99620619	5.727817180823225
FOXK2	217.1919755	7.769454233942176
FOXL1	0.811359026	0.8570725284492793
FOXM1	63.15408597	6.003469248359141
FOXN1	0.256602135	0.32952793637546773
FOXN2	13.78067849	3.885640590850687
FOXN3	123.4737872	6.959698148294089
FOXN3-AS1	2.049180328	1.6084214736071965
FOXN3-AS2	5.546751189	2.7107791499640235
FOXN4	0.319749661	0.4002642954279906
FOXO1	23.04250936	4.587515575414545
FOXO3	35.669869500000004	5.196523226711748
FOXO3B	3.949339507	2.307236009322601
FOXO4	4.414215423	2.436752291230527
FOXO6	1.1296443	1.0906124870337315
FOXO6-AS1	1.501501502	1.3227943185817854
FOXP1	2964.193483	11.533910530227104
FOXP1-AS1	42.15107243	5.431324509916539
FOXP1-IT1	42.35070188	5.437983446825774
FOXP2	8.196341272	3.201060004799722
FOXP3	16.91535879	4.163125031104565
FOXP4	120.8989316	6.929541670615173
FOXP4-AS1	7.364986484	3.0643632091838997
FOXRED1	226.0652622	7.826963200482251
FOXRED2	121.5814132	6.937596431981561
FOXS1	21.50537634	4.492197784885746
FPGS	227.3644841	7.835194485809798
FPGT	138.659071	7.125765471062733
FPGT-TNNI3K	40.26345536	5.366792730993242
FPR1	5.313155964	2.658361392746705
FPR2	0.815550511	0.8604070683675358
FPR3	20.5799654	4.431620646719639
FRA10AC1	114.7692551	6.855108356337695
FRAS1	27.33837148	4.824684948
FRAT1	14.526616013000002	3.956671527108315
FRAT2	12.09135692	3.7105427353559683
FREM1	2.1654780579999997	1.6624233953325367
FREM3	1.294675811	1.1982903458397318
FRG1	9.160006909	3.3448294780581347
FRG1-DT	0.439815698	0.5258841529187839
FRG1BP	6.899387736	2.9817408375343812
FRG1CP	43.610338875000004	5.4793062022327685
FRG1DP	0.178794922	0.23731275076186245
FRG1EP	0.293547819	0.3713333875819809
FRG1GP	0.206808123	0.2711963123797992
FRG1HP	250.4004993	7.973843704617061
FRG1JP	0.981282937	0.9864349189247706
FRG1KP	19.30501931	4.343764494148024
FRG2	0.691921833	0.7586629173064197
FRG2B	3.448871418	2.1534394021112577
FRK	1.672537247	1.4182100548448222
FRMD3	36.77271289	5.239272499
FRMD4A	149.7112315	7.235643124994247
FRMD4B	111.5879039	6.814908026494525
FRMD5	33.19789519	5.095835627991981
FRMD6	106.5451199	6.748798251
FRMD6-AS1	10.31852849	3.500614501981694
FRMD6-AS2	0.206983841	0.271406362
FRMD7	0.175003724	0.2326653292054396
FRMD8	39.0776922	5.324727530986717
FRMPD2	4.1168371100000005	2.3552523071537608
FRMPD3	1.685554883	1.4252202052480005
FRMPD3-AS1	0.243612777	0.31453734425852076
FRMPD4	0.298670507	0.37703544293754615
FRRS1	8.454270563	3.240966152438567
FRS2	228.0421936	7.839469582377471
FRS3	32.6597015	5.072950477
FRY	187.1312174	7.5555954507780525
FRY-AS1	17.23047739	4.1882804357031285
FRYL	306.7850418	8.265779308709444
FRZB	0.779306417	0.8313149806555017
FSBP	13.214662778000001	3.8293079684875453
FSCN1	35.65989491	5.196130745190863
FSCN2	64.66024353	6.0369481957235855
FSCN3	4.917643365	2.565022753130416
FSD1	1.719887922	1.443547204
FSD1L	33.44503811	5.106224268992561
FSD2	6.566503047	2.9196266948761536
FSHR	0.386579235	0.4715300604274233
FSIP1	423.7501219	8.730470551168857
FSIP2	9.863083733	3.4413617979180406
FSIP2-AS1	5.498048256	2.7000064574921714
FSIP2-AS2	2.036094614	1.6022167502466964
FST	0.6160028989999999	0.6924297861894428
FSTL1	114.3825008	6.850280628206157
FSTL3	45.80151567	5.548483347190533
FSTL4	52.96049127	5.753831577975145
FTCD	1.8375824010000001	1.504662287659224
FTCDNL1	70.48869897	6.159643291623921
FTH1	7665.805734	12.904409909157211
FTH1P1	11.27819549	3.618026640210694
FTH1P15	7.142857143	3.025535092132448
FTH1P16	18.11594203	4.256704393
FTH1P2	2.427184466	1.777023846079788
FTH1P20	9.124087591	3.339719989328751
FTH1P23	3.636363636	2.2129937232210457
FTH1P24	36.7965368	5.240182144932662
FTH1P25	21.32196162	4.480391909469049
FTH1P3	8.561643836	3.257258667387508
FTH1P4	21.69981917	4.5046088997346825
FTH1P8	21.40077821	4.485476948
FTL	1126.67091	10.139130389826398
FTLP14	41.32231405	5.403346606488386
FTLP6	16.58767773	4.136493097390765
FTO	357.3181388	8.485097267430005
FTOP1	8.064516129	3.1802300098289167
FTSJ1	119.60364205100001	6.914129664919675
FTSJ3	143.3250249	7.1731776637747515
FTX	5806.525219	12.503707798641491
FUBP1	614.6222207	9.265901496026832
FUBP3	76.5124893	6.276356880143581
FUCA1	4.781597312	2.5314681286676195
FUCA1P1	9.62250185	3.4090516897963252
FUCA2	22.88169893	4.577833567314539
FUNDC1	4.503364275	2.460313825731169
FUNDC2	65.22959549	6.049404141542439
FURIN	170.84633976100002	7.424975313146905
FUS	454.6647117	8.831828837312026
FUT1	9.285251566	3.362505175923972
FUT10	47.15439206	5.589595484232895
FUT11	87.47640133	6.467220801787445
FUT2	15.162273211999999	4.014558221258951
FUT4	5.690376569	2.742087415491463
FUT7	1.044386423	1.031667915382666
FUT8	303.7807965	8.251628194843002
FUT8-AS1	2.629848784	1.8599094481886904
FUT9	0.12326826699999999	0.16770252368732408
FUZ	125.473918	6.982696086880531
FXN	25.04610225	4.702995587011599
FXNP1	2.96735905	1.9881789687496363
FXNP2	7.31261426	3.055302266021786
FXR1	503.63615830599997	8.979099772109201
FXR2	60.653032870000004	5.9460999611113525
FXYD1	7.2651064739999995	3.0470334049407413
FXYD2	4.33717577	2.416076525
FXYD3	175.8716838	7.466559289015632
FXYD5	76.82715867	6.282201782744626
FXYD6	50.10133236	5.675289001673259
FXYD6-FXYD2	5.384728443	2.674625260136516
FXYD7	2.5113791819999998	1.8120377964047154
FYB1	106.632956	6.749976071909569
FYB2	131.2101712	7.0466893606005785
FYCO1	55.42850322	5.818352177211181
FYN	227.3083399	7.834839750688112
FYTTD1	55.7118698	5.825578817951137
FZD1	43.37104729	5.471546700383974
FZD10	3.659096501	2.2200502124108104
FZD10-AS1	11.97996643	3.698214746552153
FZD2	2.381582429	1.7576985211303784
FZD3	17.84910145	4.236423845421189
FZD4	30.77081404	4.989630150517157
FZD4-DT	3.938867257	2.3041801936118045
FZD5	4.241346285	2.389937428027276
FZD6	225.6328642	7.824213272064547
FZD7	39.45934162	5.338400938528264
FZD8	132.0987654	7.056353379
FZD9	0.853606487	0.8903349982721883
FZR1	143.65805448999998	7.176502843835677
G0S2	6.128702758	2.833639566869056
G2E3	233.0925311	7.870935094431415
G2E3-AS1	1.857563818	1.5147857185216478
G3BP1	2020.719627	10.981367221961639
G3BP1P1	1.430615165	1.2813214920932472
G3BP2	1083.188203	10.082399498456898
G6PC3	68.0873089	6.110348812
G6PD	76.73025064	6.2804042630077985
GAA	92.12740936	6.541133940691062
GAB1	335.5179378	8.394539598
GAB2	63.83252453	6.018645846454255
GAB3	17.64304605	4.220565693504747
GABARAP	1684.934597	10.719332854926371
GABARAPL1	111.2759196	6.810904728245422
GABARAPL1-AS1	3.327787022	2.113629503354942
GABARAPL2	176.191595	7.469166362055378
GABARAPL3	0.540248514	0.6231631437708443
GABBR1	85.84288623100001	6.440335769734422
GABBR2	0.11325080900000001	0.1547786601885092
GABPA	39.40950099	5.3366226309250075
GABPAP	0.737463127	0.7969823608239349
GABPB1	77.70271543	6.298341507854804
GABPB1-AS1	546.0477656	9.095522998
GABPB1-IT1	32.23084711	5.054451165101146
GABPB2	58.07280989	5.884422333
GABRA1	0.132871762	0.17998456124891576
GABRA2	151.8723946	7.256184100708107
GABRB1	8.17527064	3.1977507132939764
GABRB2	1.602504013	1.379900388128241
GABRB3	0.531376745	0.6148292542805902
GABRD	15.539885378000001	4.047877331502719
GABRE	35.80001604	5.20163449
GABRG2	323.9395492	8.344027537989831
GABRP	3.892345932	2.290526418733654
GABRR1	0.218061435	0.28458689985725644
GABRR2	2.5666154270000003	1.8345556645092636
GACAT2	0.675447484	0.7445464667511844
GACAT3	1.622684821	1.3910444433248836
GAD1	9.392090587	3.3774140066947687
GADD45A	22.3013763	4.542343265388673
GADD45B	24.570752718999998	4.676422724296999
GADD45G	3.957834529	2.3097101213288593
GADD45GIP1	31.18148599	5.008159039373427
GAGE10	0.432205483	0.5182384954218728
GAK	276.7193403	8.117483839380876
GAL3ST1	3.696833364	2.2316884100327092
GAL3ST2	2.148110391	1.6544861309838768
GAL3ST4	62.76713302	5.994741113664049
GALC	79.01243013	6.322152238578858
GALE	128.1605618	7.013021811325639
GALK1	63.58484476	6.013123762
GALK2	197.4745081	7.632809910292488
GALM	13.50369755	3.858348840438891
GALNS	93.19472598600001	6.557574379705786
GALNT1	54.94285977	5.805882100409396
GALNT10	68.60790277699999	6.1211792034032095
GALNT11	236.9650531	7.894605908796885
GALNT12	0.48210716600000003	0.5676497676619923
GALNT13	0.655932687	0.7276440290539983
GALNT14	41.32046454	5.403283559
GALNT15	6.612826871	2.9284322691663047
GALNT16	27.22648435	4.818977545184539
GALNT16-AS1	35.05199475	5.172007180563564
GALNT17	0.290066546	0.36744548666248444
GALNT18	8.250391469	3.209514421
GALNT2	38.13086364	5.290235046672795
GALNT3	38.47652971	5.302923266250371
GALNT4	15.22748375	4.020367406367092
GALNT5	106.9346231	6.754013914574004
GALNT6	244.5480942	7.939861814824095
GALNT7	503.37864190000005	8.978363375279592
GALNT8	0.26223983	0.33598605348909855
GALNTL6	0.790850668	0.8406450416689517
GALP	0.409752255	0.4954416506474822
GALR1	0.356468114	0.43985513511351826
GALR2	0.725426188	0.7869527580480998
GALT	150.6010662	7.244136089457716
GAMT	74.77371755	6.243625624874043
GAN	32.27568491	5.056396456
GANAB	1097.01723	10.100684977642832
GANC	152.8332174	7.265223249
GAP43	0.489908398	0.5752236341682648
GAPDH	3796.072919	11.890671989408917
GAPDH-DT	2.481389578	1.7996632650240645
GAPDHP1	0.995024876	0.9964067355494202
GAPDHP2	1.002004008	1.0014448624436048
GAPDHP20	0.993048659	0.9949769330776445
GAPDHP23	1.007049345	1.0050760870102735
GAPDHP27	9.803921569	3.433483167
GAPDHP29	1.015228426	1.0109433774031302
GAPDHP31	0.986193294	0.9900060310865388
GAPDHP32	3.006012024	2.002166751390046
GAPDHP33	13.82033564	3.889506215991317
GAPDHP37	2.066115702	1.616412139120666
GAPDHP38	3.992015968	2.3196225489673026
GAPDHP39	7.150153218	3.026827181401505
GAPDHP42	11.21304791	3.610351381691738
GAPDHP43	17.96407186	4.245196859836573
GAPDHP44	3.972194638	2.313882772211241
GAPDHP49	2.081165453	1.6234761545660519
GAPDHP51	2	1.584962500721156
GAPDHP52	1.061571125	1.0437442356206863
GAPDHP55	3.735990037	2.243666046003643
GAPDHP59	41.19850187	5.399119876211122
GAPDHP60	2.010050251	1.589787572122303
GAPDHP61	8.955223881	3.3154537607852124
GAPDHP62	20.2020202	4.406129831
GAPDHP66	17.58014478	4.215689838404173
GAPDHP70	0.956937799	0.9685979008291197
GAPDHP71	25.9222333	4.750726186752154
GAPDHP74	2.878772379	1.955600115564289
GAPDHP76	1.587301587	1.371448230562994
GAPDHS	27.13353725	4.814219050087065
GAPLINC	3.177185237	2.062531121134371
GAPT	49.36222381	5.654270083326628
GAPVD1	286.8759322	8.169303367656552
GAR1	18.36397737	4.275303408172749
GAR1-DT	5.494505495	2.699219680088686
GAREM1	9.891190666	3.445089778421861
GAREM2	1.611233471	1.3847314551212764
GARNL3	129.333211	7.026060942212236
GARRE1	19.87255497	4.383535303698294
GARS1	410.482008	8.68468554
GARS1-DT	2059.45039	11.008744012302833
GART	211.845869	7.733665279626469
GAS1	8.26709062	3.2121164794222614
GAS1RR	4.525619724	2.4661362785497585
GAS2	19.33510012	4.3459001888234745
GAS2L1	69.3022833	6.135499641235673
GAS2L1P1	0.675675676	0.7447429450371568
GAS2L2	1.832970558	1.5023156084057006
GAS2L3	75.98112489900001	6.266432847802175
GAS5	2650.029707	11.372337121744648
GAS5-AS1	36.75970048	5.238775415791236
GAS6	448.9650085	8.813669004539932
GAS6-AS1	30.470812180000003	4.975942506219554
GAS6-DT	12.56393435	3.761703801570558
GAS7	32.50485834	5.066298402
GAS8	294.0147944	8.204643494236873
GAS8-AS1	27.941319970000002	4.855058817404754
GASAL1	4.174334954	2.371373448076295
GASK1A	53.84624675	5.777320992133048
GASK1B	631.8009221	9.305607891751075
GASK1B-AS1	619.3260018	9.276882788457899
GATA1	3.104589485	2.0372379400127842
GATA2	11.23554618	3.613006598
GATA2-AS1	3.566050771	2.1909469013196654
GATA3	1339.180165	10.388211244592583
GATA3-AS1	226.40362813000002	7.829111461785902
GATA6	2.76248513	1.9116858801002066
GATAD1	226.1051107	7.827216362000634
GATAD2A	175.29990613500001	7.461887896318208
GATAD2B	192.57771563100002	7.596769071111003
GATB	40.50867434	5.375340952127333
GATC	61.79213766	5.972512022331711
GATD1	165.0576464	7.375540345511222
GATD3A	13.788551567999999	3.886408852666264
GATD3B	1.246986449	1.167991424019623
GATM	90.44428119	6.514821043307088
GAU1	0.507975211	0.592612713
GBA	163.4985532	7.361931084777512
GBA2	200.97108164899998	7.658004931523032
GBA3	0.659150471	0.730444733
GBAP1	20.02757711	4.394210721065744
GBE1	27.71176577	4.843570153926247
GBF1	3473.781695	11.762706627202299
GBGT1	49.38761309	5.6549972110678075
GBP1	82.74831714	6.387988295806733
GBP1P1	1.2122955530000001	1.145544136189276
GBP2	37.02022253	5.248695071
GBP3	53.20510763	5.760356894770516
GBP4	34.63881556	5.155377485061444
GBP5	11.22539737	3.6118094532052227
GBP7	17.72954163	4.2272436879842425
GBX1	1.739786107	1.4540632674867284
GC	0.467193639	0.5530592892725349
GCA	62.51207225	5.988958937501153
GCAT	41.84211641	5.4209578462228505
GCATP1	7.137192704	3.0245311568298794
GCAWKR	2.996824138	1.9988540949457532
GCC1	27.26808372	4.821102181502842
GCC2	362.1926253	8.504591098425644
GCC2-AS1	5.663854513	2.7363569037549884
GCDH	159.0850998	7.322695222
GCFC2	227.9388003	7.838818179720494
GCH1	14.458571158000002	3.9503350714249015
GCHFR	35.26304193	5.180428045786795
GCK	2.7582806289999997	1.9100727961222115
GCLC	125.68317337100001	6.9850811017329635
GCLM	26.2321347	4.767238172974717
GCM2	2.494613902	1.8051330700671835
GCN1	111.7196676	6.816595451922155
GCNA	13.521623563999999	3.860130855
GCNT1	138.0347056	7.119301240897573
GCNT1P1	10.81081081	3.562036103772608
GCNT1P3	1.739130435	1.4537179675574032
GCNT1P4	3.039513678	2.014181615608237
GCNT1P5	63.04985337	6.001123363
GCNT2	1.191628208	1.1320030775098704
GCNT3	5.661039236	2.7357472799480638
GCNT4	2.461952713	1.791586018989268
GCNT7	8.596154963	3.2624564551038886
GCOM1	14.799962349000001	3.981849215379886
GCSAM	6.890905241	2.9801908150407046
GCSH	28.058192767999998	4.860873074330223
GCSHP4	0.653594771	0.7256057317906712
GDA	0.341616998	0.4239728727678444
GDAP1	883.4937353	9.788708114
GDAP1L1	65.78575441	6.061468499367962
GDAP2	92.44485087000001	6.546043263630579
GDE1	94.37316041	6.575511419909598
GDF1	2.462519012	1.7918219927337582
GDF10	0.298931321	0.3773251525162837
GDF11	25.120352869999998	4.707102481831444
GDF15	9.877607567	3.443289378427276
GDF3	0.333778371	0.4155189591589264
GDF5	0.765581748	0.8201436207032096
GDF5-AS1	0.412881916	0.4986408950278045
GDF7	1.239669421	1.163285803765185
GDF9	17.90066837	4.240365347
GDI1	787.4410731	9.622859123894376
GDI2	225.96255981899998	7.826310517
GDI2P2	32.89473684	5.082989364581423
GDNF	0.125528723	0.17060287420735812
GDNF-AS1	0.283767347	0.36038377119724857
GDPD1	48.6305101	5.633155377519893
GDPD2	6.121825042	2.832246994232377
GDPD3	15.655373765999999	4.057915825021159
GDPD4	0.9737971169999999	0.9809737054273263
GDPD5	28.07214633	4.861565681363608
GDPGP1	33.44144797	5.1060738917455994
GEM	34.84545023	5.163718107735284
GEMIN2	65.28146896	6.050533671
GEMIN4	37.59873723	5.270481744812196
GEMIN5	17.15451734	4.1822566698858905
GEMIN6	15.34458159	4.030740540027291
GEMIN7	99.77669861	6.655018290061914
GEMIN7-AS1	87.12984093	6.461558696011118
GEMIN8	98.85701564	6.641791885335563
GEMIN8P1	1.367989056	1.2436624133608607
GEMIN8P4	1.371742112	1.245947149021632
GEN1	94.96733577	6.584471536701366
GET1	283.4103957	8.151830388634592
GET1-SH3BGR	16.59090947	4.1367581682696954
GET3	15.16333395	4.014652902942433
GET4	82.89957906	6.390591667211728
GFAP	18.322587079999998	4.272216363
GFER	50.61861527	5.689819534792994
GFI1	2.445532409	1.7847269276252624
GFI1B	1.371720534	1.2459340233891922
GFM1	131.4196764	7.048973699955768
GFM2	120.5630603	6.925561088960038
GFOD1	78.60213426	6.314735207072267
GFOD1-AS1	14.31127013	3.9365220599097377
GFOD2	59.823571365999996	5.926558624191759
GFPT1	91.19309667	6.526586821975572
GFPT2	8.369115803	3.227912902012754
GFRA1	311.5720026	8.288044750002612
GFRA2	0.96381065	0.9736558321601116
GFRA3	0.27011255700000003	0.3449563538716385
GFRAL	0.199933356	0.2629542811352565
GFUS	167.3720332	7.395508714647546
GGA1	333.854032	8.387388529392796
GGA2	551.5032503	9.109839141426386
GGA3	379.93281795900003	8.573392773467953
GGACT	16.34951361	4.116823312769195
GGCT	69.81209721	6.145923939472742
GGCX	251.1000945	7.977852848601156
GGH	13.42096137	3.8500954399979994
GGN	30.684053085000002	4.985684994434012
GGNBP1	1.230232402	1.1571940544249704
GGNBP2	27.00482896	4.807603712
GGPS1	137.3771395	7.112461813
GGT1	119.0267758	6.907212470624523
GGT5	57.707184944999995	5.875465174886858
GGT6	13.35363468	3.843344202075757
GGT7	36.08727122	5.212852217038279
GGT8P	0.191350938	0.2525984526098202
GGTA1	11.76291859	3.6738863730118685
GGTA2P	0.888888889	0.9175378398928914
GGTLC1	1.073249262	1.0518935787883457
GGTLC2	1.882477602	1.5273093976050367
GH2	2.9993442	1.9997634507563922
GHDC	127.0314087	7.000353966119616
GHET1	3.14795383	2.0523998359060225
GHITM	214.3585706	7.750596929464799
GHR	27.10445288	4.812726824327594
GHRH	0.186367246	0.24655067259021718
GHRL	228.1084705	7.839886987790103
GHRLOS	78.51294406	6.313117833411072
GID4	39.14950397	5.327310259
GID8	24.928080442000002	4.696443496631319
GIGYF1	136.8836106	7.107307172455291
GIGYF2	819.9130958	9.681085692
GIHCG	9.892336010000001	3.445241487751118
GIMAP1	6.753535276000001	2.954854266801458
GIMAP1-GIMAP5	4.040179399	2.3334750855984914
GIMAP2	19.87506613	4.383708862924702
GIMAP4	51.32118903	5.709323422057058
GIMAP5	69.32423062	6.135949958816186
GIMAP6	31.70359656	5.031377398883164
GIMAP7	4.998387617	2.5845747524592446
GIMAP8	4.901960784	2.5611943347115185
GIN1	58.23056024	5.888269827101954
GINM1	57.3482049	5.866616366557686
GINS1	5.040293427	2.5946186348807156
GINS2	34.73899718	5.159427248548998
GINS3	15.13628258	4.012236349
GINS4	4.660997554	2.5010563
GIPC1	183.4589774	7.527156194744099
GIPC2	4.142898791	2.3625817626425163
GIPC3	6.096720966	2.827152582530283
GIPR	73.60685334600001	6.221236256656793
GIT1	186.415565	7.5500969642660065
GIT2	246.4671848	7.951093420415146
GJA1	41.28411738	5.402043959651733
GJA1P1	14.87314086	3.9885157211578823
GJA4	21.90732315	4.5177369763211965
GJA5	13.200562354999999	3.827876157765578
GJA6P	1.919385797	1.5456648756707871
GJA9	26.00999789	4.755421621925207
GJB1	7.5266574550000005	3.091980299789236
GJB2	1.411359122	1.2698465264884125
GJB3	1.5096860730000001	1.3275069142753544
GJB7	3.005671167	2.002043992491042
GJC1	94.48138911	6.577147650554023
GJC2	0.606244316	0.6836913490656619
GJC3	8.811959087	3.2945412182916356
GJD2-DT	0.132228291	0.17916487785841936
GJD3	9.544787078	3.398458059187786
GK	62.30830444	5.984322851819012
GK-AS1	5.170203086	2.6253179750056925
GK-IT1	1.879699248	1.5259181463634983
GK2	0.535331906	0.6185505691974799
GK5	53.43663184	5.766505900507026
GKAP1	34.36200817	5.144128301148459
GLA	34.87231861	5.164799091858298
GLB1	183.232055	7.525380291506941
GLB1L	94.71995681	6.5807478408627915
GLB1L2	3.837523841	2.2742687713775056
GLB1L3	0.117011897	0.15964455166858493
GLCCI1	192.8340976	7.598678569
GLCCI1-DT	3.924579814	2.3000006329711455
GLCE	284.2296529	8.155980163929188
GLDC	1.871467979	1.521788473687905
GLDN	79.0766601	6.323309897316471
GLE1	158.70755746999998	7.319288773
GLG1	168.3633524	7.403977921134272
GLI1	11.42970205	3.635719809126567
GLI2	15.82213278	4.0722887227861095
GLI3	334.7610083	8.391290890551058
GLI4	187.0141529	7.5546974555909205
GLIDR	41.0608224	5.394405153588332
GLIPR1	62.52765738	5.989312914772642
GLIPR1L1	86.6648253	6.453926185622956
GLIPR1L2	6.921309899	2.9857390197659486
GLIPR2	22.26993286	4.540395143260333
GLIS1	0.646410894	0.719324433
GLIS2	1.738028362	1.4531373908999854
GLIS3	27.49454828	4.832614017
GLIS3-AS1	0.383582662	0.46840884018561874
GLMN	29.54018791	4.932637033726397
GLMP	259.4292073	8.024747447
GLO1	34.74135728	5.1595225166495045
GLOD4	131.4531945	7.049338828536079
GLOD5	2.293641135	1.719683372016269
GLP2R	0.14091483300000002	0.19019110135978234
GLRA1	6.3613967989999995	2.879979538536916
GLRA2	0.557862211	0.6395676362892755
GLRA4	0.472755462	0.5585179035255426
GLRB	54.444993956000005	5.792985302
GLRX	72.69663632	6.203526868
GLRX2	29.29073219	4.920804546477247
GLRX3	152.43798922000002	7.261511909082415
GLRX3P2	10.5973025	3.535717372444222
GLRX5	49.29632877	5.652381193554147
GLRX5P2	92.48554913	6.546671467270036
GLRX5P3	23.0125523	4.585716851011105
GLRXP2	3.115264798	2.040985264
GLS	476.24727079999997	8.898593137
GLS2	228.9102457	7.844926949147526
GLT1D1	2.919189893	1.970555476245144
GLT8D1	339.8993047	8.413201846651077
GLT8D2	10.1939491	3.4846471881861536
GLTP	25.32122182	4.7181545550286215
GLTPD2	1.2300123	1.1570516675895555
GLUD1	926.9532881499999	9.857908373736947
GLUD1P2	6.918513924	2.9852297035823954
GLUD1P3	70.06341116	6.151035036940954
GLUL	598.2399371280001	9.226989967
GLYAT	0.390004948	0.47509001851882376
GLYATL1	39.786793313000004	5.350030180755523
GLYATL1B	2.476415094	1.797600354390929
GLYATL1P1	4.695448024	2.509809333870135
GLYATL1P2	11.77655932	3.675427471168853
GLYATL1P4	4.007285974	2.3240288523639574
GLYATL2	5.372495336	2.6718584123460047
GLYCTK	51.57725228	5.716366842725517
GLYCTK-AS1	33.96855374	5.127986223873524
GLYR1	177.2697604	7.477918191457704
GM2A	15.14756083	4.01324435
GMCL1	34.01759695	5.130008178327623
GMCL1P2	1.215066829	1.1473502258288084
GMCL2	0.348796652	0.4316728603213163
GMDS	75.11915071	6.2501875599167445
GMDS-DT	941.682322	9.880627863458916
GMEB1	10.85116438	3.5669569060179716
GMEB2	22.09573331	4.529554448772526
GMFB	115.9582064	6.869849282
GMFG	19.90142031	4.385529076
GMIP	29.60164277	4.935537197233953
GMNN	64.02129480400001	6.022840380363651
GMPPA	460.6321698	8.850599954591258
GMPPB	180.3919501	7.502966622258111
GMPR	4.410896642	2.4358676834755664
GMPR2	67.56885658	6.099481559587814
GMPS	34.73253336	5.159166296300522
GMPSP1	6.908462867	2.983397311682105
GNA11	178.7082077	7.489512491575514
GNA12	88.87754737	6.489888850773337
GNA13	38.43283151999999	5.301325403435904
GNA14	13.92988991	3.900131622643018
GNA14-AS1	8.508160164	3.2491662055376427
GNA15	14.81198665	3.9829467368224005
GNA15-DT	5.147058824	2.619896290940989
GNAI1	118.46376479199999	6.900429282606695
GNAI2	267.9612953	8.071254767596196
GNAI3	14.44330277	3.9489094213498404
GNAL	9.420448781	3.3813455068781484
GNAO1	442.2092292	8.791844113606077
GNAO1-AS1	14.69816273	3.972523814805386
GNAO1-DT	26.50750494	4.781753381306598
GNAQ	57.745574239999996	5.876408261
GNAS	9996.839908	13.287400710546967
GNAS-AS1	2.1851302599999998	1.6713523745579484
GNAT2	28.70360153	4.892565961656622
GNAZ	6.457475027	2.8986872413860216
GNB1	306.1532925	8.262815038130256
GNB1L	31.85696105	5.038127145968852
GNB2	576.803565	9.174435295
GNB3	107.161579	6.757044307460456
GNB4	144.6900722	7.186758760548346
GNB5	65.80517347	6.061887925866073
GNE	70.23375994	6.154489237
GNG10	13.56993737	3.864922770767165
GNG10P1	5.025125628	2.5909913228368837
